product_id,category_id,product_name,brand,key_ingredients,concern_target,suitable_season,texture,volume_ml,volume_unit,price
P0673,C005,비플레인 자연주의선크림,비플레인,AHA|EGF|아젤라산|EGCG,탄력|보습,summer,선세럼,77,ml,33500
P0674,C005,티르티르 가벼운선크림,티르티르,스쿠알란|알파알부틴,진정,summer,선스틱,49,ml,43000
P0675,C005,스킨아쿠아 복합자차선크림,스킨아쿠아,알란토인|티트리,보습,spring,선쿠션,64,ml,40500
P0676,C005,피지오겔 에어리선크림,피지오겔,카렌듈라|AHA|판테놀,수분장벽,spring,선파우더,50,ml,38000
P0677,C005,이니스프리 피부과테스트선크림,이니스프리,락트산|페룰산|EGCG|코엔자임Q10,미백|보습,spring,선스프레이,82,ml,47000
P0678,C005,티르티르 피부과테스트선크림,티르티르,마그놀리아추출물|스핑고신|알부틴|스쿠알란,수분장벽,all,톤업선크림,32,ml,47500
P0679,C005,넘버즈인 워터프루프선크림,넘버즈인,캐모마일|효소|비타민C|스테아린산,보습,all,선에센스,57,ml,24500
P0680,C005,라네즈 가벼운선크림,라네즈,카올린|오트밀,진정,fall,선밀크,57,ml,30500
P0681,C005,에뛰드 무기자차선크림,에뛰드,알란토인|레조르시놀,트러블|보습,summer,선크림,46,ml,25500
P0682,C005,비플레인 워터프루프선크림,비플레인,시카|비타민C|소듐PCA,미백,summer,선젤,31,ml,11500
P0683,C005,SHISEIDO 프리미엄선크림,SHISEIDO,캐모마일|나이아신아마이드|글리세린,탄력|보습,summer,선세럼,40,ml,44500
P0684,C005,스킨아쿠아 자연주의선크림,스킨아쿠아,AHA|아줄렌,수분장벽,summer,선스틱,42,ml,38500
P0685,C005,마녀공장 민감성용선크림,마녀공장,콜레스테롤|아시아티코사이드,트러블|보습,spring,선쿠션,85,ml,28000
P0686,C005,마녀공장 톤업선크림,마녀공장,트라넥삼산|콜라겐|아시아티코사이드|캐모마일,탄력|보습,spring,선파우더,87,ml,51000
P0687,C005,라운드랩 톤업선크림,라운드랩,코엔자임Q10|엘라스틴|스쿠알란|지방산,진정,spring,선스프레이,96,ml,21500
P0688,C005,비오레 프리미엄선크림,비오레,만델산|시어버터|카올린,탄력|보습,all,톤업선크림,82,ml,45000
P0689,C005,티르티르 순한선크림,티르티르,어성초|카렌듈라|코엔자임Q10|마데카소사이드,미백|보습,all,선에센스,75,ml,11000
P0690,C005,SHISEIDO 톤업선크림,SHISEIDO,살리실산|시카,트러블|보습,fall,선밀크,56,ml,27500
P0691,C005,미샤 논그리지선크림,미샤,지방산|아줄렌,진정,summer,선크림,100,ml,46500
P0692,C005,아누아 가벼운선크림,아누아,글루타치온|피토스핑고신,트러블|보습,summer,선젤,99,ml,41000
P0693,C005,미샤 촉촉한선크림,미샤,판테놀|락트산|젖산,미백|보습,summer,선세럼,54,ml,54500
P0694,C005,코스알엑스 워터프루프선크림,코스알엑스,펩타이드|레스베라트롤|엘라스틴,탄력|보습,summer,선스틱,40,ml,40000
P0695,C005,메디힐 촉촉한선크림,메디힐,아시아티코사이드|콜라겐|TXA|베타글루칸,진정,spring,선쿠션,37,ml,11500
P0696,C005,ANESSA 비건선크림,ANESSA,소듐PCA|히알루론산|벤토나이트|EGF,탄력|보습,spring,선파우더,41,ml,39000
P0697,C005,아벤느 무기자차선크림,아벤느,스쿠알란|시카|에리스리톨|만델산,수분장벽,spring,선스프레이,55,ml,47000
P0698,C005,바이오더마 유기자차선크림,바이오더마,병풀추출물|트라넥삼산,수분장벽,all,톤업선크림,34,ml,14000
P0699,C005,유리아쥬 유기자차선크림,유리아쥬,베타글루칸|판테놀|스핑고신,진정,all,선에센스,38,ml,28000
P0700,C005,클리오 퓨어선크림,클리오,황|스핑고신|시어버터|EGF,진정,fall,선밀크,54,ml,13500
P0701,C005,SHISEIDO 복합자차선크림,SHISEIDO,살리실산|콜레스테롤,보습,summer,선크림,38,ml,53500
P0702,C005,홀리카홀리카 복합자차선크림,홀리카홀리카,엘라스틴|에리스리톨,진정,summer,선젤,35,ml,19500
P0703,C005,넘버즈인 피부과테스트선크림,넘버즈인,지방산|락트산,수분장벽,summer,선세럼,56,ml,10500
P0704,C005,라운드랩 논코메도선크림,라운드랩,트라넥삼산|아스코르빈산|알로에베라|카렌듈라,진정,summer,선스틱,86,ml,14000
P0705,C005,홀리카홀리카 매트한선크림,홀리카홀리카,아르지렐린|라놀린,미백|보습,spring,선쿠션,35,ml,22000
P0706,C005,조선미녀 클리어선크림,조선미녀,아줄렌|효소,수분장벽,spring,선파우더,98,ml,29000
P0707,C005,비오레 스포츠선크림,비오레,판테놀|알란토인|비타민C,수분장벽,spring,선스프레이,100,ml,49500
P0708,C005,닥터지 무기자차선크림,닥터지,위치하젤|리이오일|소듐PCA,보습,all,톤업선크림,90,ml,36500
P0709,C005,닥터지 논코메도선크림,닥터지,리이오일|살리실산|레조르시놀,수분장벽,all,선에센스,53,ml,42500
P0710,C005,조선미녀 복합자차선크림,조선미녀,어성초|스쿠알란|코직산,탄력|보습,fall,선밀크,38,ml,18000
P0711,C005,이니스프리 유기자차선크림,이니스프리,히알루론산|EGCG,수분장벽,summer,선크림,80,ml,53500
P0712,C005,바이오더마 비건선크림,바이오더마,벤토나이트|카올린|센텔라|레스베라트롤,탄력|보습,summer,선젤,93,ml,51000
P0713,C005,홀리카홀리카 퓨어선크림,홀리카홀리카,글루코노락톤|카올린|EGCG,트러블|보습,summer,선세럼,95,ml,21500
P0714,C005,달바 복합자차선크림,달바,트라넥삼산|캐모마일|마그놀리아추출물,트러블|보습,summer,선스틱,71,ml,43500
P0715,C005,홀리카홀리카 비건선크림,홀리카홀리카,만델산|카올린,미백|보습,spring,선쿠션,42,ml,32500
P0716,C005,에뛰드 복합자차선크림,에뛰드,아줄렌|EGF|히알루론산|PHA,수분장벽,spring,선파우더,99,ml,33000
P0717,C005,달바 워터프루프선크림,달바,콜라겐|아세틸헥사펩타이드,수분장벽,spring,선스프레이,88,ml,34500
P0718,C005,ANESSA 촉촉한선크림,ANESSA,카올린|트라넥삼산,트러블|보습,all,톤업선크림,58,ml,34500
P0719,C005,아벤느 에어리선크림,아벤느,루이아이소류신|알부틴|아세틸헥사펩타이드,트러블|보습,all,선에센스,98,ml,51000
P0720,C005,미샤 매트한선크림,미샤,아연|병풀추출물,진정,fall,선밀크,49,ml,29500
P0721,C005,유리아쥬 스포츠선크림,유리아쥬,시카|콜라겐|만델산|레조르시놀,트러블|보습,summer,선크림,84,ml,34500
P0722,C005,아벤느 프리미엄선크림,아벤느,글리세린|엘라스틴,미백|보습,summer,선젤,35,ml,29000
P0723,C005,닥터지 퓨어선크림,닥터지,비타민C|콜레스테롤,보습,summer,선세럼,64,ml,46000
P0724,C005,비플레인 논그리지선크림,비플레인,병풀추출물|글리세린|TXA,수분장벽,summer,선스틱,87,ml,22500
P0725,C005,비오레 워터프루프선크림,비오레,히알루론산|스테아린산|마그놀리아추출물,보습,spring,선쿠션,93,ml,20000
P0726,C005,미샤 가벼운선크림,미샤,어성초|코엔자임Q10,수분장벽,spring,선파우더,83,ml,21000
P0727,C005,비오레 복합자차선크림,비오레,판테놀|아르지렐린|코직산|오트밀,보습,spring,선스프레이,79,ml,40000
P0728,C005,스킨1004 에어리선크림,스킨1004,알부틴|히알루론산,미백,all,톤업선크림,93,ml,20500
P0729,C005,라로슈포제 논그리지선크림,라로슈포제,알로에베라|엘라스틴,미백|보습,all,선에센스,52,ml,29000
P0730,C005,바이오더마 퓨어선크림,바이오더마,레스베라트롤|세라마이드|페룰산,미백,fall,선밀크,43,ml,15000
P0731,C005,아누아 톤업선크림,아누아,아연|스테아린산|AHA,미백|보습,summer,선크림,56,ml,52000
P0732,C005,닥터자르트 비건선크림,닥터자르트,스핑고신|만델산,수분장벽,summer,선젤,44,ml,54000
P0733,C005,닥터지 복합자차선크림,닥터지,글리세린|나이아신아마이드|판테놀,수분장벽,summer,선세럼,45,ml,52000
P0734,C005,비오레 순한선크림,비오레,히알루론산|소듐PCA|AHA,진정,summer,선스틱,55,ml,11500
P0735,C005,닥터자르트 피부과테스트선크림,닥터자르트,폴리글루타민산|EGF|알로에베라|락트산,미백,spring,선쿠션,81,ml,50500
P0736,C005,클리오 촉촉한선크림,클리오,PHA|페룰산|아줄렌|AHA,트러블|보습,spring,선파우더,100,ml,13000
P0737,C005,에뛰드 피부과테스트선크림,에뛰드,알부틴|락트산|만델산|레조르시놀,보습,spring,선스프레이,73,ml,12000
P0738,C005,라로슈포제 프리미엄선크림,라로슈포제,코엔자임Q10|콜레스테롤|녹차추출물,미백|보습,all,톤업선크림,34,ml,35000
P0739,C005,피지오겔 피부과테스트선크림,피지오겔,엘라스틴|EGF|아줄렌|알란토인,수분장벽,all,선에센스,66,ml,12500
P0740,C005,아누아 프리미엄선크림,아누아,아데노신|지방산|아스코르빈산,진정,fall,선밀크,59,ml,48000
P0741,C005,스킨아쿠아 클리어선크림,스킨아쿠아,EGCG|비타민C,보습,summer,선크림,35,ml,15000
P0742,C005,피지오겔 클리어선크림,피지오겔,레티놀|아연|만델산|BHA,수분장벽,summer,선젤,72,ml,49000
P0743,C005,아누아 에어리선크림,아누아,스테아린산|위치하젤|PHA,트러블|보습,summer,선세럼,75,ml,29000
P0744,C005,홀리카홀리카 민감성용선크림,홀리카홀리카,효소|아스코르빈산|콜레스테롤,미백|보습,summer,선스틱,94,ml,42000
P0745,C005,티르티르 무기자차선크림,티르티르,히알루론산|만델산,보습,spring,선쿠션,74,ml,14500
P0746,C005,ANESSA 자연주의선크림,ANESSA,코직산|카올린|AHA|위치하젤,미백,spring,선파우더,57,ml,42500
P0747,C005,아누아 촉촉한선크림,아누아,녹차추출물|리이오일|시어버터,보습,spring,선스프레이,72,ml,18500
P0748,C005,스킨1004 피부과테스트선크림,스킨1004,트라넥삼산|마그놀리아추출물,진정,all,톤업선크림,47,ml,34500
P0749,C005,세타필 논그리지선크림,세타필,병풀추출물|아젤라산|트레할로스|피토스핑고신,진정,all,선에센스,77,ml,20000
P0750,C005,유리아쥬 에어리선크림,유리아쥬,TXA|트라넥삼산|아시아티코사이드,보습,fall,선밀크,81,ml,32000
P0751,C005,바이오더마 논코메도선크림,바이오더마,글리세린|소듐PCA|젖산,수분장벽,summer,선크림,64,ml,28000
P0752,C005,넘버즈인 유기자차선크림,넘버즈인,아젤라산|카렌듈라|페룰산,탄력|보습,summer,선젤,90,ml,25500
P0753,C005,스킨1004 자연주의선크림,스킨1004,만델산|위치하젤,트러블|보습,summer,선세럼,81,ml,46500
P0754,C005,에뛰드 자연주의선크림,에뛰드,콜라겐|지방산,미백,summer,선스틱,71,ml,24500
P0755,C005,스킨아쿠아 논코메도선크림,스킨아쿠아,스테아린산|비타민C|카렌듈라|펩타이드,트러블|보습,spring,선쿠션,97,ml,34000
P0756,C005,ANESSA 민감성용선크림,ANESSA,시카|지방산|글루타치온,보습,spring,선파우더,87,ml,26000
P0757,C005,비오레 에어리선크림,비오레,녹차추출물|트라넥삼산,미백|보습,spring,선스프레이,91,ml,27000
P0758,C005,메디힐 자연주의선크림,메디힐,PHA|레조르시놀,진정,all,톤업선크림,63,ml,53000
P0759,C005,라운드랩 클리어선크림,라운드랩,스쿠알란|폴리글루타민산|BHA|세라마이드,수분장벽,all,선에센스,34,ml,28500
P0760,C005,비플레인 가벼운선크림,비플레인,아젤라산|폴리글루타민산|EGCG,수분장벽,fall,선밀크,53,ml,53500
P0761,C006,에스네이처 젤마스크,에스네이처,소듐PCA|아스코르빈산,보습,all,시트마스크,3,매,2000
P0762,C006,에스네이처 수분마스크,에스네이처,라놀린|베타글루칸|코직산|아연,각질,all,워시오프,30,매,11500
P0763,C006,아이소이 슬리핑마스크,아이소이,녹차추출물|카올린|마데카소사이드|효소,트러블|진정,all,슬리핑팩,27,매,11500
P0764,C006,JM솔루션 트러블케어마스크,JM솔루션,아젤라산|아연|비타민C,트러블|진정,all,크림팩,7,매,6500
P0765,C006,조선미녀 클레이마스크,조선미녀,레스베라트롤|위치하젤|만델산,미백|보습,all,패드형,20,매,16500
P0766,C006,라네즈 진정마스크,라네즈,아젤라산|엘라스틴|코엔자임Q10|시카,미백|보습,summer,버블팩,18,매,20500
P0767,C006,티르티르 영양마스크,티르티르,베타글루칸|젖산,각질,summer,필링팩,9,매,4000
P0768,C006,네이처리퍼블릭 바이옴마스크,네이처리퍼블릭,위치하젤|콜라겐|글루타치온,트러블|진정,spring,젤팩,24,매,6000
P0769,C006,비플레인 크림마스크,비플레인,알란토인|병풀추출물,보습,spring,클레이팩,28,매,17000
P0770,C006,아이소이 패드형마스크,아이소이,세라마이드|펩타이드|스핑고신|벤토나이트,미백|보습,winter,바블마스크,12,매,18500
P0771,C006,SNP 탄력마스크,SNP,에리스리톨|마데카소사이드|페룰산,트러블|진정,all,시트마스크,7,매,20500
P0772,C006,SNP 필링마스크,SNP,리이오일|아시아티코사이드|위치하젤|만델산,보습,all,워시오프,10,매,19500
P0773,C006,라네즈 트러블케어마스크,라네즈,카렌듈라|폴리글루타민산|글리콜산,보습|수분장벽,all,슬리핑팩,8,매,10500
P0774,C006,티르티르 모공마스크,티르티르,시어버터|스테아린산,탄력,all,크림팩,23,매,23500
P0775,C006,이니스프리 버블마스크,이니스프리,레조르시놀|글루코노락톤|코엔자임Q10,진정,all,패드형,11,매,8000
P0776,C006,네이처리퍼블릭 릴리핑마스크,네이처리퍼블릭,스테아린산|시어버터|알로에베라|라놀린,미백|보습,summer,버블팩,22,매,4500
P0777,C006,SNP 클레이마스크,SNP,엘라스틴|알란토인|아스코르빈산,각질,summer,필링팩,2,매,16000
P0778,C006,JM솔루션 버블마스크,JM솔루션,소듐PCA|세라마이드,탄력,spring,젤팩,25,매,9500
P0779,C006,닥터자르트 바이옴마스크,닥터자르트,카올린|알파알부틴|감초추출물,보습,spring,클레이팩,17,매,14500
P0780,C006,JM솔루션 슬리핑마스크,JM솔루션,AHA|라놀린,탄력,winter,바블마스크,7,매,9500
P0781,C006,달바 각질마스크,달바,스핑고신|알파알부틴|아연|펩타이드,진정,all,시트마스크,11,매,7500
P0782,C006,스킨1004 릴리핑마스크,스킨1004,세라마이드|알부틴|어성초,진정,all,워시오프,19,매,14000
P0783,C006,더마토리 필링마스크,더마토리,지방산|티트리|에리스리톨,트러블|진정,all,슬리핑팩,18,매,18000
P0784,C006,스킨푸드 트러블케어마스크,스킨푸드,녹차추출물|아르지렐린|라놀린|아세틸헥사펩타이드,미백|보습,all,크림팩,6,매,9500
P0785,C006,에스트라 젤마스크,에스트라,알란토인|아스코르빈산|스테아린산,각질,all,패드형,30,매,3000
P0786,C006,닥터자르트 미백마스크,닥터자르트,오트밀|트레할로스|지방산|펩타이드,보습,summer,버블팩,13,매,3000
P0787,C006,구달 패드형마스크,구달,티트리|알로에베라|알란토인|글루타치온,트러블|진정,summer,필링팩,3,매,19000
P0788,C006,아모레퍼시픽 트러블케어마스크,아모레퍼시픽,알로에베라|코직산,보습,spring,젤팩,2,매,13500
P0789,C006,홀리카홀리카 크림마스크,홀리카홀리카,비타민C|아젤라산|마그놀리아추출물,보습|수분장벽,spring,클레이팩,13,매,8000
P0790,C006,에스트라 워시오프마스크,에스트라,콜레스테롤|비타민C,탄력,winter,바블마스크,10,매,9500
P0791,C006,리더스 바이옴마스크,리더스,글리세린|아시아티코사이드,보습,all,시트마스크,29,매,7500
P0792,C006,JM솔루션 패드형마스크,JM솔루션,리이오일|황,보습|수분장벽,all,워시오프,29,매,4500
P0793,C006,더마로직 워시오프마스크,더마로직,레티놀|PHA|마그놀리아추출물|어성초,각질,all,슬리핑팩,23,매,12000
P0794,C006,티르티르 슬리핑마스크,티르티르,아젤라산|글리콜산|젖산,보습,all,크림팩,28,매,22000
P0795,C006,스킨푸드 각질마스크,스킨푸드,살리실산|위치하젤|어성초|EGF,각질,all,패드형,19,매,24000
